name,code,url,description,price,type,panel,powersupply,width,depth,height,weight,trays,traysize,distancebetweentrays,voltage,electricpower,frequency,consumption,performance,performancetimes,features,featuredescription
CHEFLUX MANUAL,XV893,https://unox.com/en_fr/ovens/cheflux-manual-xv893/,CHEFLUXovens with analog control is aimed at professionals that require a highly productive oven with nothing superfluous. The perfect combination of maximum production capacity and minimum investment.,"5,200.00",Commercial convection ovens with humidity,Knob,Electric,860 mm,882 mm,1252 mm,124 kg,12,GN 1/1,67 mm,380-415V 3N~ / 220-240V 3~,"15,8 kW",50 / 60 Hz,,"30 kgbaked potatoes,6 pcsroast chicken,240 servings lasagna Bolognese,36 kgsteamed spinach,30 kgsteamed rice,300 servingssoft goulash","30 minutes,35 minutes,40 minutes,15 minutes,25 minutes,3 hours",,
CHEFLUX MANUAL,XV813G,https://unox.com/en_fr/ovens/cheflux-manual-xv813g/,CHEFLUXovens with analog control is aimed at professionals that require a highly productive oven with nothing superfluous. The perfect combination of maximum production capacity and minimum investment.,"6,550.00",Commercial convection ovens with humidity,Knob,Gas,860 mm,882 mm,1464 mm,130 kg,12,GN 1/1,67 mm,220-240V 1N~,1 kW,50 / 60 Hz,,"30 kgbaked potatoes,6 pcsroast chicken,240 servings lasagna Bolognese,36 kgsteamed spinach,30 kgsteamed rice,300 servingssoft goulash","30 minutes,35 minutes,40 minutes,15 minutes,25 minutes,3 hours",,
BAKERTOP MIND.Maps BIG PLUS,XEBL-16EU-DPRS,https://unox.com/en_fr/ovens/bakertop-mindmaps-big-plus-xebl-16eu-dprs/,"BAKERTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","20,900.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Electric,892 mm,925 mm,1875 mm,292 kg,16,600x400,81.5 mm,380-415V 3N~ / 220-240V 3~,"38,5 kW",50 / 60 Hz,27.3 kWh/day,"Full loadof croissants,Full loadof baguettes,Full loadof choux pastry,Full loadof panettone cakes (0.7 kg),Full loadof sponge cake,Full loadof puff pastry,Full loadof high crust pizza,Full loadof macarons","16 minutes,18 minutes,25 minutes,45 minutes,30 minutes,20 minutes,18 minutes,13 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERTOP MIND.Maps BIG PLUS,XEBL-16EU-YPRS,https://unox.com/en_fr/ovens/bakertop-mindmaps-big-plus-xebl-16eu-yprs/,"BAKERTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","20,000.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Electric,892 mm,925 mm,1875 mm,292 kg,16,600x400,81.5 mm,380-415V 3N~,"38,5 kW",50 / 60 Hz,27.3 kWh/day,"Full loadof croissants,Full loadof baguettes,Full loadof choux pastry,Full loadof panettone cakes (0.7 kg),Full loadof sponge cake,Full loadof puff pastry,Full loadof high crust pizza,Full loadof macarons","16 minutes,18 minutes,25 minutes,45 minutes,30 minutes,20 minutes,18 minutes,13 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERTOP MIND.Maps BIG PLUS,XEBL-16EU-GPRS,https://unox.com/en_fr/ovens/bakertop-mindmaps-big-plus-xebl-16eu-gprs/,"BAKERTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","22,700.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Gas,892 mm,925 mm,1875 mm,309 kg,16,600x400,81 mm,220-240V 1N~,"2,5 kW",50 / 60 Hz,34.1 kWh/day,"Full loadof croissants,Full loadof baguettes,Full loadof choux pastry,Full loadof panettone cakes (0.7 kg),Full loadof sponge cake,Full loadof puff pastry,Full loadof high crust pizza,Full loadof macarons","16 minutes,18 minutes,25 minutes,45 minutes,30 minutes,20 minutes,18 minutes,13 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERTOP MIND.Maps BIG ONE,XEBL-16EU-E1RS,https://unox.com/en_fr/ovens/bakertop-mindmaps-big-one-xebl-16eu-e1rs/,BAKERTOP MIND.Maps BIGONEis the UNOX combi-oven with which you can make large quantities of baking in a simple and intuitive way.,"14,500.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Electric,892 mm,925 mm,1875 mm,262 kg,16,600x400,81.5 mm,380-415V 3N~ / 220-240V 3~,"35,5 kW",50 / 60 Hz,30.1 kWh/day,"Full loadof croissants,Full loadof baguettes,Full loadof choux pastry,Full loadof panettone cakes (0.7 kg),Full loadof puff pastry,Full loadof high crust pizza,Full loadof macarons","18 minutes,20 minutes,27 minutes,48 minutes,22 minutes,20 minutes,14 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERLUX & LINEMISS MANUAL,XB1083,https://unox.com/en_fr/ovens/bakerlux-linemiss-manual-xb1083/,BAKERLUX & LINEMISSovens are designed for professionals that require a highly productive bakery and pastry shop with nothing superfluous. The perfect combination of efficiency and simplicity. In less than a square meter.,"10,600.00",Commercial convection ovens with humidity,Knob,Electric,913 mm,997 mm,1863 mm,243 kg,16,600x400,80 mm,380-415V 3N~ / 220-240V 3~,"29,7 kW",50 / 60 Hz,,"24 pcsrosetta bread,6 pcssheet pan pizzas,35 pcsshortbread biscuits,48 pcsstuffed danishes,30 pcsbaguette  of sea bream,24 pcs sponge cake tin","16 minutes,22 minutes,16 minutes,20 minutes,18 minutes,28 minutes",,
CHEFTOP MIND.Maps BIG PLUS,XEVL-2011-YPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-plus-xevl-2011-yprs/,"CHEFTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","19,800.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Electric,892 mm,925 mm,1875 mm,292 kg,20,GN 1/1,67 mm,380-415V 3N~,"38,5 kW",50 / 60 Hz,161 kWh/day,"Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG PLUS,XEVL-2011-DPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-plus-xevl-2011-dprs/,"CHEFTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","20,500.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Electric,892 mm,925 mm,1875 mm,292 kg,20,GN 1/1,67 mm,380-415V 3N~ / 220-240V 3~,"38,5 kW",50 / 60 Hz,161 kWh/day,"Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG PLUS,XEVL-2011-GPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-plus-xevl-2011-gprs/,"CHEFTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","22,400.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Gas,892 mm,925 mm,1875 mm,309 kg,20,GN 1/1,67 mm,220-240V 1N~,"2,5 kW",50 / 60 Hz,201.1 kWh/day,"Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG ONE,XEVL-2011-E1RS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-one-xevl-2011-e1rs/,CHEFTOP MIND.Maps BIGONEis the Unox combi-oven with which you can make large quantities of cooking in a simple and intuitive way.,"14,200.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Electric,892 mm,925 mm,1875 mm,262 kg,20,GN 1/1,67 mm,380-415V 3N~ / 220-240V 3~,"35,5 kW",50 / 60 Hz,172.4 kWh/day,"Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roasted chickens (1.3kg),Full loadof sea bass fillet (0.3kg),Full loadof frozen demi-baguettes","7 minutes,10 minutes,26 minutes,28 minutes,41 minutes,12 minutes,14 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG PLUS,XEVL-2021-YPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-plus-xevl-2021-yprs/,"CHEFTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","26,600.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Electric,892 mm,1164 mm,1875 mm,339 kg,20,GN 2/1,67 mm,380-415V 3N~,65 kW,50 / 60 Hz,308 kWh/day,"Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG PLUS,XEVL-2021-DPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-plus-xevl-2021-dprs/,"CHEFTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","27,450.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Electric,892 mm,1164 mm,1875 mm,339 kg,20,GN 2/1,67 mm,220-240V 3~,65 kW,50 / 60 Hz,308 kWh/day,"Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG PLUS,XEVL-2021-GPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-plus-xevl-2021-gprs/,"CHEFTOP MIND.Maps BIG PLUSis the intelligent combi oven able to carry out any type of cooking, in any environment, 24 hours per day and fully loaded. Born to be the best.","29,950.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Gas,892 mm,1164 mm,1875 mm,363 kg,20,GN 2/1,67 mm,220-240V 1N~,"2,6 kW",50 / 60 Hz,384.6 kWh/day,"Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG COMPACT PLUS,XECL-2013-YPRS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-compact-plus-xecl-2013-yprs/,"CHEFTOP MIND.MapsBIG COMPACT PLUS trolley ovenis the ideal intelligent tool for large kitchens and cooking centres, that need to maximise space productivity.","20,000.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Electric,650 mm,1002 mm,1875 mm,296 kg,20,GN 1/1,67 mm,380-415V 3N~,"38,5 kW",50 / 60 Hz,161.2 kWh/day,"Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps BIG COMPACT ONE,XECL-2013-E1RS,https://unox.com/en_fr/ovens/cheftop-mindmaps-big-compact-one-xecl-2013-e1rs/,"CHEFTOP MIND.MapsBIG COMPACT ONE trolley ovenis the ideal tool for large kitchens, that need simple technology, to maximise productivity and space.","14,350.00",Commercial trolley combi ovens,"9.5"" Touch control panel",Electric,650 mm,1002 mm,1875 mm,285 kg,20,GN 1/1,67 mm,380-415V 3N~ / 220-240V 3~,"35,5 kW",50 / 60 Hz,179.9 kWh/day,"Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roasted chickens (1.3kg),Full loadof sea bass fillet (0.3kg),Full loadof frozen demi-baguettes","7 minutes,10 minutes,26 minutes,28 minutes,41 minutes,12 minutes,14 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFLUX MANUAL,XV1093,https://unox.com/en_fr/ovens/cheflux-manual-xv1093/,CHEFLUXovens with analog control is aimed at professionals that require a highly productive oven with nothing superfluous. The perfect combination of maximum production capacity and minimum investment.,"10,600.00",Commercial convection ovens with humidity,Knob,Electric,913 mm,997 mm,1863 mm,240 kg,20,GN 1/1,66 mm,380-415V 3N~ / 220-240V 3~,"29,7 kW",50 / 60 Hz,,"30 kgbaked potatoes,6 pcsroast chicken,240 servings lasagna Bolognese,36 kgsteamed spinach,30 kgsteamed rice,300 servingssoft goulash","30 minutes,35 minutes,40 minutes,15 minutes,25 minutes,3 hours",,
CHEFLUX MANUAL,XV4093,https://unox.com/en_fr/ovens/cheflux-manual-xv4093/,CHEFLUXovens with analog control is aimed at professionals that require a highly productive oven with nothing superfluous. The perfect combination of maximum production capacity and minimum investment.,"14,800.00",Commercial convection ovens with humidity,Knob,Electric,913 mm,1237 mm,1863 mm,285 kg,20,GN 2/1,66 mm,380-415V 3N~,"46,7 kW",50 / 60 Hz,,"30 kgbaked potatoes,6 pcsroast chicken,240 servings lasagna Bolognese,36 kgsteamed spinach,30 kgsteamed rice,300 servingssoft goulash","30 minutes,35 minutes,40 minutes,15 minutes,25 minutes,3 hours",,
